entry_id,kapampangan_word,kapampangan_word_normalized,english_gloss_short,english_gloss_raw,original_word,variants_original,variants_normalized,source_name,source_url,dataset_role,quality_tier,validation_status,notes
local_8be385c12f9a,TANTO,tanto,"Noun, intention, vow, profession, promise","(g.)Noun, intention, vow, profession, promise. It is equivalent to a warning, or a command, like what we do between whipping, and whipping on sinners, or on penitents. Do not confuse it with bilin. Active verb, future, Tanto, and its infinitive, mananto, to resolve, to propound, or to warn. P. 1 that which. P. 3. to whom, past, Tintuan. Also an active verb, to promise, to make a resolution, to profess a vow. P. 1. that which. Magtanto, to make a promise of something to God, or to the Saints ( it is distinct from a vow). P. 1. past, Tinto, or pigtanto, that which, like, to light a candle, or the motive, like for a sick child. Mitanto, with companion. P. 2. that which is promised, or taken as an obligation. See Aco, like one who agrees to, or accepts a charge.",,magtanto; mananto; mitanto; pigtanto; tinto; tintuan,magtanto; mananto; mitanto; pigtanto; tinto; tintuan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_d3945d2c7a7e,TANTU,tantu,"Adverb, certainly","(pp.) Adverb, certainly. Tantu nandangpupús ing lugud ning Dios quecatamo! Matantu nandang masaquit! Tantung tantu! Most certainly, or, Matantung matantung matantu. How certainly perfect is God’ love for us!",,matantu; matantung; tantung,matantu; matantung; tantung,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_656be10aaa5e,TANUD,tanud,"Adjective, assisting, standing by to take care of something, like meat, so it will not be snatched away by crows","(pp.) Adjective, assisting, standing by to take care of something, like meat, so it will not be snatched away by crows. Neutral verb and its infinitive,tumanud, to stand by, guarding, or taking care of something, like the four in every convent to look after the things that may be offered. Maca, macatanud, stay on guard, like a soldier guard. P. 3. that which is taken care of, past, Tenuran, Tenuran ning Angel a Talaingat, watched over by the Guardian Angel. Mi, with company, mitanud, mitanuran, a wooer and the dalaga. Mipagtanud, at one another.",,macatanud; mipagtanud; mitanud; mitanuran; tenuran; tumanud,makatanud; mipagtanud; mitanud; mitanuran; tenuran; tumanud,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_4a926254990c,TAON,taon,"Noun, a certain ailment","(pp.) Noun, a certain ailment. Maqui, to have it. Mi, with an, stricken by it.",,maquiataon; maquiyataon; miataon; miataongan; miyataon,makiyataon; makyataon; miataon; miataongan; miyataon,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_b76e7f4b62d6,TAPA,tapa,"Adjective, meat, or fish cut open, or sliced slantingly, stretched wide, marinated in salt and vinegar, and later is roasted,orfriedforeating","(a.) Adjective, meat, or fish cut open, or sliced slantingly, stretched wide, marinated in salt and vinegar, and later is roasted,orfriedforeating.Activeverband its infinitive, manapa, to prepare meat, or fish, thus. P. 1. past, Tepa, that which. Maca, be dressed thus, or placed atop a slow fire.",,macatapa; manapa; tepa,makatapa; manapa; tepa,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_b76e7f4b62d6,TAPA,tapa,"Adjective, meat, or fish cut open, or sliced slantingly, stretched wide, marinated in salt and vinegar, and later is roasted,orfriedforeating","(a.) Adjective, meat, or fish cut open, or sliced slantingly, stretched wide, marinated in salt and vinegar, and later is roasted,orfriedforeating.Activeverband its infinitive, manapa, to prepare meat, or fish, thus. P. 1. past, Tepa, that which. Maca, be dressed thus, or placed atop a slow fire.",,maca; manapa; tepa,maka; manapa; tepa,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_1eca31f9601f,TAPAK,tapak,"Noun, a small rowing-barge and its crew","(a.) Noun, a small rowing-barge and its crew. Also, opposite of Bulay. See Talpac.",Tapac,talpac,talpak,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_1eca31f9601f,TAPAK,tapak,"Noun, a small rowing-barge and its crew","(a.) Noun, a small rowing-barge and its crew. Also, opposite of Bulay. See Talpac.",Tapac,talpac,talpak,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_6ef1eaee9870,TAPAL,tapal,"Adjective, a poultice, a patch, or large plastering","(pp.) Adjective, a poultice, a patch, or large plastering. Active verb and its infinitive, manapal, to apply a poultice. P. 1. that which. P. 3. on whom, tepalan, or tepalanan. Mi, reiprocal. Mi, transitive; Mi, passive. Mi, with an, and its manga. Mitapalanya, is said also of one given a plaster on the mouth, ( or given a bribe to silence him). See Suga.",,manapal; mangatapal; mitapal; mitapalan; mitapalanya; tepalan; tepalanan,manapal; mangatapal; mitapal; mitapalan; mitapalanya; tepalan; tepalanan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_f86522c44246,TAPANG,tapang,"Noun, valor, bravery, courage, active enmity, animosity","(pp.) Noun, valor, bravery, courage, active enmity, animosity. Tepangan, past, Catapandan, valor at its peak, derived from the act of bravery. Neutral verb and that of Ma, to become valiant and bold/ courageous. Matapang, adjective, brave. P. 1. the motive of becoming brave. Tapandan, or, tapangnan, tepandan, or, tepangnan, become animated, to encourage to become brave.",,catapandan; matapang; tapandan; tapangnan; tepandan; tepangan; tepangnan,katapandan; matapang; tapandan; tapangnan; tepandan; tepangan; tepangnan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_63de3506d3d4,TAPAS,tapas,"Adjective, a lopped, or pruned, or trimmed object, like a plant, or a tree","(pp.) Adjective, a lopped, or pruned, or trimmed object, like a plant, or a tree. Active verb and its infinitive, manapas, to prune, to trim, especially a quill. P. 1. that with which. P. 2. that which. Ma, neutral. Mi, transitive; Mi, passive and its manga.",,manapas; mangatapas; matapas; mitapas,manapas; mangatapas; matapas; mitapas,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_bd330c284a5f,TAPAT,tapat,"Adjective, exact, just, loyal, truthful, faithful","(pp.) Adjective, exact, just, loyal, truthful, faithful. Tapát na, it is already exact. Neutral verb, future, Tapát, and that of Mi. to become, to cause to be exact. P. 1. past, Tepat, made to be exact. P. 3. tepatán, the other side of the scale. Idiomatically, to go on putting on the level, adjusting oneself to reason, and become satisfied. P. 1. that which. Itapát na sa ning Dios quing matulid ing sablang dapát mo. May God deign to set on the right everything that you do. Tapát, or, manapát, exact, just, right, reasonable, faithful. Magmanapaát, to feign/ pretend to be right/exact. P. 3. Pagmanapát, or, pagmanapatán, to whom, and that about which.",,itapat; magmanapaat; manapat; pagmanapat; pagmanapatan; tepat; tepatan,itapat; magmanapaat; manapat; pagmanapat; pagmanapatan; tepat; tepatan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_595fb9385e7c,TAPAYAN,tapayan,"Noun, a large earthen jar, containing about 11 gallons of liquid","(pp.) Noun, a large earthen jar, containing about 11 gallons of liquid. Matatapayan, like mararamulang. Maratapayan, is a tapayan, a large china jar, but smaller than a tapayan.",,mararamulang; maratapayan; matatapayan,mararamulang; maratapayan; matatapayan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_f6c372dada19,TAPIL,tapil,"Adjective, flat, flattened thing, like birinbin","(a.) Adjective, flat, flattened thing, like birinbin. Active verb and its infinitive, manapil, to flatten. P. 2. that which. Ma, neutral. Ica, and Maca.",,icatapil; macatapil; manapil; matapil,ikatapil; makatapil; manapil; matapil,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_df8fb5f9ca3b,TAPIOS,tapios,"Adjective, a thing cut obliquely, like Dapios","(pp.) Adjective, a thing cut obliquely, like Dapios. Active verb and its infinitive, manapios, to cut bluntly, obliquely, with one hard stroke. P. 1. that with which. P. 2. that which.",,manapios,manapios,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_1243acab3f29,TAPIS,tapis,"Noun, upper petticoat, outer garment worn by women around the waist down","(pp.) Noun, upper petticoat, outer garment worn by women around the waist down. Neutral verb and its infinitive, manapis, to use it, or put it on. P. 1. the tapis that is put on over the skirt. P. 2. past, Tepisan, the material from which it is made: the cabubus. Catapisan, material enough for one tapis.",,catapisan; manapis; tepisan,katapisan; manapis; tepisan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
